-0.002983411	0.14674841	-0.043375503	0.09416978	0.07236923	0.034211107	0.03168243	0.052138284	-0.084273405	-0.0043297224	0.08880727	0.07276948	-0.03003404	-0.008193962	-0.026736408	-0.36783022
0.13276	0.2842485	0.044531997	-0.00041756252	0.21938738	-0.0720276	-0.106902845	0.23971628	-0.21238308	0.15653017	0.18811047	-0.051184256	0.068318166	-0.14188598	0.122492805	-0.28020763
0.08778903	0.24209017	-0.03000446	0.02969005	0.08748534	0.017060166	0.020006452	0.17874363	-0.09748033	0.05130135	0.15121315	0.021194955	0.06343794	-0.024416506	0.056840967	-0.29828218
0.029514227	0.041297186	-0.042273726	-0.048016667	-0.026861895	-0.015379228	-0.0025335066	-0.02812407	0.021900486	-0.038960088	-0.04685693	0.035646204	-0.0390684	0.04398297	0.023577515	0.024443556
-0.010028689	0.2365791	-0.17114468	0.10987116	0.010901456	0.060799602	0.17261773	0.14729874	-0.0246468	-0.0989432	0.06215147	0.18869817	-0.10365694	0.0004600547	-0.1017623	-0.5722129
-0.18216977	0.018817773	-0.23215811	0.2214787	-0.080631554	0.1705544	0.18476933	-0.13052697	0.05782051	-0.238493	-0.14887	0.23936674	-0.21670504	0.16923307	-0.1771915	-0.5206658
-0.016594725	0.1740578	-0.11606932	0.07466798	0.038053773	0.011827725	0.096525416	0.1775993	-0.041254528	-0.07045994	0.08235527	0.09586728	-0.036194373	-0.0032039084	-0.051508978	-0.49804437
0.016161496	0.2916791	-0.03230476	0.04775871	0.10756313	-0.049921192	0.07742127	0.19676118	-0.11938961	0.018984066	0.10810301	0.02479309	-0.035575204	-0.0053540156	0.01629782	-0.35975492
0.09548261	0.2697576	-0.02629854	0.0047408715	0.09742542	-0.026259407	-0.033515804	0.1547107	-0.21261953	0.033316314	0.13689812	-0.012367006	0.02698935	-0.07568039	0.031013552	-0.56738377
-0.06857717	0.11645245	-0.13745286	0.16713843	-0.062657066	0.11092388	0.15689695	-0.03811561	-0.030328803	-0.15909679	-0.0083973985	0.17180075	-0.1723504	0.1362384	-0.10979126	-0.47805125
0.087415	0.2260253	0.0033626165	0.09663131	0.11425438	-0.013817856	0.017217733	0.17740668	-0.113191254	0.051464714	0.12574312	0.0785862	-0.006022705	-0.03854419	0.02498447	-0.54914105
-0.017484685	0.22525477	-0.12762298	0.12812763	0.016977448	0.05138099	0.12554276	0.11538246	-0.030254543	-0.010376737	0.047788166	0.05085633	-0.07885219	0.03416298	-0.08771201	-0.37613925
-0.2106238	-0.031400166	-0.24907032	0.31781024	-0.16485079	0.24640858	0.2627472	-0.101359665	0.0868779	-0.20080483	-0.1262947	0.32395488	-0.3247014	0.20419034	-0.33166966	-0.5531983
-0.02482625	0.05480577	-0.11393138	0.1833981	-0.010036654	0.04626632	0.09266574	-0.008677402	0.015451769	-0.07095293	0.023520362	0.22345932	-0.15849814	0.06924823	-0.14358282	-0.4950163
0.13776217	0.27549618	0.0075713866	0.008189705	0.178357	-0.070482574	-0.05955175	0.2643093	-0.25631654	0.14147477	0.27769715	-0.03119705	0.068416476	-0.14714654	0.06712887	-0.5886681
0.0761521	0.23270637	-0.040786028	0.12466857	0.1178598	0.022127943	0.022564728	0.109240696	-0.14504641	-0.020370534	0.13577282	0.07681202	-0.050466865	-0.013035565	-0.0236908	-0.52505684
0.118152656	0.19521181	0.04794189	-0.08008263	0.19965005	-0.09073615	-0.051746264	0.27462155	-0.18974863	0.14574483	0.25449035	-0.10304018	0.09604967	-0.122295275	0.12527505	-0.48184952
-0.09699353	0.09494644	-0.14342345	0.11825431	0.003694632	0.05383303	0.16686273	0.025283707	0.029008636	-0.12605661	-0.0044399207	0.103593744	-0.13989407	0.11583961	-0.093110405	-0.29556945
0.11139315	0.28147116	0.050755408	-0.029942943	0.14422332	-0.020464437	-0.011786331	0.20579405	-0.2277368	0.042564735	0.14307946	-0.03080433	0.00534901	-0.0671525	0.041390985	-0.45635566
-0.008949972	0.2433331	-0.03972523	0.11367852	0.0053938683	0.0932035	0.13677283	0.057501197	-0.010711727	-0.026696585	0.01684857	0.13229796	-0.099861205	0.024568459	-0.03216987	-0.36741653
0.013924866	0.13919175	-0.010557647	0.06987312	0.1409282	-0.04112379	0.011927577	0.16886991	-0.115910605	0.034497254	0.135708	0.047586966	0.03438432	-0.051875804	0.009340585	-0.60381323
0.043264862	0.23077868	-0.045299914	0.018953105	0.12501018	-0.076246955	0.025703827	0.17930578	-0.15880029	0.026534246	0.12904812	0.019742584	0.0058966945	-0.07087328	-0.001687378	-0.53370243
-0.023837047	0.15326957	-0.04721587	0.14572665	0.023367375	0.09510865	0.08653909	0.08591154	-0.015483265	-0.114210464	0.047098592	0.143458	-0.12453588	0.078612566	-0.06907766	-0.41871804
0.115087956	0.24389742	-0.0088781435	0.025621228	0.0733433	-0.017973358	-0.0032223463	0.20504412	-0.2032464	0.08122363	0.16330323	0.03356741	-0.007107746	-0.08191671	0.009931731	-0.48024467
0.34450257	0.44172516	0.26065004	-0.2786503	0.35968357	-0.36307988	-0.33993712	0.41537496	-0.42878056	0.35512537	0.43648446	-0.31373093	0.30923083	-0.36379313	0.29935926	-0.24860595
-0.37204835	-0.26003155	-0.3820628	0.42391476	-0.31169692	0.37753826	0.41810322	-0.28127676	0.2634149	-0.35042018	-0.29643807	0.38794318	-0.3793026	0.330514	-0.45813492	-0.5456404
0.17124684	0.27754372	0.12612996	-0.038551327	0.17510304	-0.15046616	-0.074834615	0.23021874	-0.21601523	0.10460386	0.21630219	-0.08260739	0.08728837	-0.17423283	0.06618568	-0.36115545
-0.048325296	0.1345259	-0.12462137	0.10426393	-0.08197976	0.11749075	0.13067377	0.0018750598	-0.0056585628	-0.095004044	-0.0763196	0.08877175	-0.04407688	0.11509818	-0.13401988	-0.26257107
0.12099559	0.18384583	-0.0008566431	-0.016684148	0.11473051	-0.07938889	-0.03914576	0.19738314	-0.14675917	0.035952713	0.14522494	-0.010731499	0.08396217	-0.151123	0.07434017	-0.5450211
-0.04912916	0.0829305	-0.047893945	0.05854432	-0.009237044	0.043244485	0.107379854	0.06753764	0.0233821	-0.1015221	0.030301858	0.102417655	-0.09735234	0.019843612	-0.04558454	-0.32982287
0.10222862	0.22093341	0.04782198	0.001919889	0.20513825	-0.15451008	-0.10333109	0.24528334	-0.19725442	0.1430294	0.14967586	-0.012436444	0.076559715	-0.16483077	0.10744437	-0.48846844
-0.06590229	0.20101716	-0.111841805	0.14224483	-0.0009782654	0.07405801	0.104002036	0.12881754	-0.006244842	-0.07727517	0.014665662	0.15793376	-0.06993381	0.03194871	-0.038373426	-0.49468026
-0.09899722	0.05984609	-0.14666937	0.17094396	0.028533813	0.093851574	0.109903574	0.08798632	-0.036930002	-0.10587253	0.018970115	0.14895804	-0.12917666	0.033457816	-0.092220195	-0.5341692
0.07994114	0.20415586	0.072680436	-0.04913596	0.15991054	-0.10872079	-0.017590612	0.18133879	-0.18935104	0.054505013	0.1916442	-0.034411047	0.09036339	-0.11049635	0.06768775	-0.5138694
-0.019040525	0.19473359	-0.0064242035	0.008831871	0.07808221	-0.022649493	0.049507227	0.13579343	-0.07913847	-0.040106162	0.048537176	0.055421952	-0.036078304	-0.048974317	-0.0011775773	-0.2705941
0.010232772	0.25723204	-0.024108244	0.06732244	0.05968405	-0.032231756	0.025064655	0.118584335	-0.111284845	-0.0036188317	0.16565858	0.053802587	0.043876186	-0.047622725	0.018558795	-0.3229686
0.05536954	0.09218816	-0.015020667	0.06750351	0.046874166	-0.024240727	0.053154845	0.17507964	-0.073139474	0.027646357	0.15452561	0.053245027	0.027973969	-0.101000495	0.049921554	-0.52373254
-0.054527193	0.082133524	-0.12179389	0.12334384	-0.039784275	0.09448639	0.16099133	0.011013639	0.039364524	-0.059542697	-0.043780163	0.14267316	-0.09316928	0.11253601	-0.15264617	-0.47343346
0.06645695	0.14994462	0.038760446	-0.06580552	0.13852003	-0.11575025	-0.07705378	0.15107137	-0.22070545	0.12782818	0.16759738	-0.07348179	0.061778173	-0.06700995	0.077137776	-0.5448193
-0.053882986	0.1725898	-0.0798212	0.12972368	-0.045957845	0.07162483	0.08304105	0.02033147	-0.01634233	-0.051586434	0.04500269	0.06048075	-0.084039174	0.032041032	-0.073212795	-0.36033046
0.047813736	0.100458525	-0.08438251	0.077643014	0.07492663	-0.01707885	0.045598578	0.11894196	-0.10652453	0.04116147	0.122243844	0.0155397905	0.00036864652	-0.0089211315	-0.011930891	-0.53807753
-0.047944594	0.08152343	-0.028266538	0.07385979	0.018820621	0.05525718	0.08603739	0.02549971	-0.021887967	-0.011495845	-0.029534167	0.07154838	-0.008598618	0.05825148	-0.01958911	-0.12433612
0.096217304	0.18866171	0.046256397	-0.11678524	0.18901898	-0.14235607	-0.053817466	0.251182	-0.23838678	0.15765142	0.2369239	-0.081472225	0.09530305	-0.11006773	0.12401974	-0.52951545
0.35627177	0.45829713	0.3351177	-0.27785006	0.41547722	-0.34927636	-0.34406447	0.42872748	-0.39118287	0.34872514	0.43623787	-0.3458824	0.3347334	-0.3575762	0.35011944	-0.26624164
0.11741355	0.19698623	-0.007692175	0.0195982	0.112367295	-0.11718549	-0.0678817	0.23892012	-0.14948387	0.07148342	0.14741386	0.030903712	0.017636934	-0.11463104	0.029679142	-0.48338088
-0.35405856	-0.22056748	-0.36506087	0.35805333	-0.26644424	0.30006373	0.30907232	-0.16929598	0.2813376	-0.36356527	-0.20001492	0.41344813	-0.32794923	0.27978727	-0.36543462	-0.56103307
-0.073803574	0.0449982	-0.14643565	0.12112733	0.029853912	0.10424946	0.10183421	0.041522253	-0.05113158	-0.031279407	-0.020355394	0.17727612	-0.13501096	0.004335471	-0.09765221	-0.60085475
-0.100705214	0.033821907	-0.15777144	0.12495437	-0.06939812	0.08541133	0.16219537	-0.029592413	0.054454226	-0.14027059	-0.04462195	0.17096409	-0.17291494	0.121534735	-0.16948953	-0.36249512
0.18978013	0.27437687	0.108536996	-0.11958366	0.18398716	-0.13581412	-0.122328974	0.28755245	-0.23471163	0.21167667	0.26818672	-0.13318594	0.119802065	-0.15950651	0.13635474	-0.4529155
-0.04354962	0.046588115	-0.069172904	0.10648615	-0.025398461	0.086069934	0.11775026	0.026602207	-0.08292414	-0.07202352	0.03204663	0.07580459	-0.0489221	-0.026096523	-0.0812176	-0.57288766
0.16344945	0.18070441	0.11961265	-0.009562078	0.18883578	-0.08818684	-0.06474031	0.15980297	-0.17214245	0.1290634	0.14142172	-0.11701706	0.116552494	-0.12748748	0.1066552	-0.42686716
-0.1951569	-0.082422785	-0.27966166	0.28628415	-0.14379388	0.1548608	0.2312939	-0.05356144	0.082105815	-0.22371635	-0.10068702	0.21016875	-0.25437698	0.18094717	-0.16988239	-0.62481815
-0.49562836	-0.32679427	-0.5333108	0.49795341	-0.44022182	0.47388235	0.45636004	-0.36642635	0.3869044	-0.452341	-0.38643676	0.48830527	-0.52940524	0.46141857	-0.45837608	-0.64897573
-0.2642109	-0.13394184	-0.28951484	0.34336147	-0.25422662	0.2562781	0.32184795	-0.18432277	0.18789986	-0.25353673	-0.20713088	0.33951035	-0.34057525	0.279745	-0.28976437	-0.52131265
-0.21650764	-0.03712677	-0.22578263	0.23607175	-0.18679464	0.19885233	0.21923879	-0.14141966	0.18267028	-0.25406423	-0.125278	0.21756347	-0.20399097	0.1767477	-0.22705382	-0.47367013
-0.33059844	-0.20524925	-0.36602312	0.30227587	-0.28642306	0.26613507	0.36401412	-0.35174584	0.32151824	-0.3760145	-0.317962	0.30485913	-0.3532169	0.35731146	-0.3744366	-0.43685675
0.043573134	0.12980185	-0.0071132174	0.021485873	0.004964348	-0.013406912	0.043029033	0.11770842	-0.08683843	0.0023917586	0.12150818	0.04931054	-0.041060895	-0.042708047	0.006575307	-0.4574925
0.5243506	0.55092263	0.5067018	-0.49214712	0.49079	-0.41397867	-0.43951404	0.55844194	-0.52021635	0.55741006	0.55706286	-0.5177648	0.51172704	-0.5483879	0.5462235	0.11935764
-0.04727016	0.056013994	-0.19294156	0.20903361	-0.07124672	0.079304695	0.13805212	-0.00649209	-0.009126674	-0.117618114	-0.036470436	0.19261098	-0.13352197	0.05385683	-0.13365994	-0.45821747
-0.09844987	-0.011434471	-0.21723293	0.19281144	-0.068989486	0.10096939	0.15095684	-0.1264178	0.069235705	-0.20427328	-0.12417404	0.19247696	-0.15344992	0.17709789	-0.19673565	-0.39187184
0.4496436	0.5151611	0.4355779	-0.40035364	0.45164138	-0.42987138	-0.44842586	0.542294	-0.4855513	0.4429139	0.5017008	-0.41935375	0.4927489	-0.43029442	0.4866252	-0.17633802
-0.29179603	-0.15886235	-0.28659454	0.34092462	-0.26303557	0.3260936	0.36614442	-0.25053796	0.26134503	-0.31380463	-0.2630211	0.34667128	-0.3270573	0.3206514	-0.2833713	-0.4527324
0.2453717	0.31373987	0.23395738	-0.21162508	0.27022502	-0.22547907	-0.24370395	0.30901578	-0.28013152	0.2527831	0.30686277	-0.19089796	0.27769476	-0.2854506	0.23878448	-0.31806916
-0.0347927	0.15547541	-0.073796645	0.1421349	0.031196442	0.042702276	0.122992784	0.096187636	-0.030331325	0.004885387	0.038273733	0.12047679	-0.027889987	0.018526414	-0.04774858	-0.40854716
0.505137	0.51483864	0.43989554	-0.4062525	0.42752242	-0.4399422	-0.46400774	0.5298206	-0.4597379	0.4495813	0.49543712	-0.4237988	0.4879215	-0.48167735	0.46837488	0.02324306
-0.07439005	0.021895204	-0.15270801	0.124598086	-0.06004714	0.109765016	0.12630811	-0.13107595	0.052257296	-0.15069234	-0.13532087	0.19400643	-0.1973486	0.07241091	-0.18038955	-0.31791127
-3.461889e-05	0.13873601	-0.056284156	0.027108071	0.09853789	-0.020339675	-0.013300439	0.17265391	-0.078295186	0.048897836	0.07206121	0.011065189	-0.047533713	-0.07306469	-0.017675107	-0.3663352
-0.32924336	-0.1847514	-0.31821218	0.3297256	-0.26033607	0.3446554	0.32425374	-0.27983585	0.23181331	-0.33431804	-0.24597864	0.33095235	-0.32466066	0.3468196	-0.28994402	-0.5052386
-0.20748623	0.022625772	-0.17251645	0.24256465	-0.080085315	0.20475046	0.20911531	-0.0724989	0.07263096	-0.14234233	-0.12365245	0.2238139	-0.21158221	0.20523523	-0.16458173	-0.38081384
0.19643794	0.26682708	0.15301694	-0.10125716	0.25368842	-0.1462752	-0.21314895	0.25929213	-0.24973236	0.19076683	0.24993503	-0.12435866	0.16254652	-0.19640613	0.22824894	-0.3334873
-0.10505135	-0.01093241	-0.17120883	0.15655452	-0.06724587	0.16677104	0.17189284	-0.078034274	0.0749982	-0.14327288	-0.055860773	0.21510339	-0.13777159	0.1730552	-0.20815761	-0.5076164
0.19766283	0.2565788	0.22588432	-0.17259338	0.29708692	-0.2281669	-0.14212404	0.25395402	-0.27172762	0.20880714	0.24683936	-0.12398107	0.24184385	-0.20931256	0.17126684	-0.2724854
-0.084851384	-0.0032178846	-0.12711546	0.15893595	-0.0099912835	0.09231176	0.16002765	-0.026004907	0.053643197	-0.0649041	-0.0016425004	0.21760836	-0.1421098	0.13634898	-0.13028319	-0.49659312
-0.58989435	-0.56987184	-0.64450485	0.5966645	-0.5837036	0.5698566	0.6407659	-0.6690453	0.6358425	-0.6469877	-0.64247686	0.65408903	-0.64683366	0.6149975	-0.59448874	-0.6969677
0.013694216	0.11406485	-0.10232105	0.115802	-0.020573303	0.06674749	0.031922366	0.024735129	-0.037904892	0.019718777	0.06607518	0.054249376	-0.018986557	-0.0074455193	-0.0017025089	-0.4671054
-0.09071576	0.00318508	-0.07187922	0.16290231	-0.08453303	0.07867088	0.119363524	-0.0049363216	-0.013620055	-0.12435282	-0.05414975	0.15218301	-0.15577109	0.12237988	-0.14809117	-0.31425282
